Query_Accession	Target_Accession	Percent_Identity	Alignment_Length	Mismatches	Gap_Open	Query_Start	Query_End	Target_Start	Target_End	E_value	Score	Percent_Positive
sp|P18177.3|TOXB_CLODI:800-1814	WP_039232438.1	27.040	1017	675	26	17	1013	822	1791	1.38e-180	588	49.75
sp|P18177.3|TOXB_CLODI:800-1814	WP_038220508.1	18.213	862	594	26	5	798	953	1771	3.44e-180	589	38.98
sp|P18177.3|TOXB_CLODI:800-1814	WP_113044136.1	20.375	746	516	25	5	705	956	1668	5.76e-180	588	39.28
sp|P18177.3|TOXB_CLODI:800-1814	WP_044463750.1	18.977	743	508	24	5	682	1561	2274	6.07e-180	592	37.42
sp|P18177.3|TOXB_CLODI:800-1814	WP_013184208.1	18.662	852	582	25	5	788	953	1761	1.52e-179	587	39.08
sp|P18177.3|TOXB_CLODI:800-1814	WP_065391736.1	21.172	751	503	26	5	705	956	1667	1.56e-179	584	38.22
sp|P18177.3|TOXB_CLODI:800-1814	WP_010848836.1	18.610	849	586	25	5	788	953	1761	1.90e-179	587	38.99
sp|P18177.3|TOXB_CLODI:800-1814	WP_038240576.1	19.411	747	517	23	5	705	957	1664	2.03e-179	587	39.49
sp|P18177.3|TOXB_CLODI:800-1814	WP_099138938.1	19.277	747	518	23	5	705	957	1664	5.67e-179	585	39.49
sp|P18177.3|TOXB_CLODI:800-1814	WP_105396760.1	21.039	751	504	26	5	705	956	1667	8.84e-179	582	38.08
sp|P18177.3|TOXB_CLODI:800-1814	AZC51722.1	18.859	806	583	25	5	764	2432	3212	2.13e-178	588	37.97
sp|P18177.3|TOXB_CLODI:800-1814	KOY62452.1	19.947	752	520	24	5	711	1564	2278	9.39e-178	585	40.03
sp|P18177.3|TOXB_CLODI:800-1814	WP_118985119.1	20.350	742	512	24	5	703	1574	2279	1.01e-177	585	39.89
sp|P18177.3|TOXB_CLODI:800-1814	WP_048396179.1	17.350	732	518	20	8	713	1006	1676	1.58e-177	581	37.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_123500868.1	18.033	732	511	22	8	712	998	1667	1.59e-177	581	36.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_038978773.1	17.350	732	518	20	8	713	1006	1676	1.68e-177	581	37.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_050681970.1	17.350	732	518	20	8	713	1006	1676	1.91e-177	581	37.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_008069019.1	17.639	754	526	23	8	732	1008	1695	2.95e-177	580	36.74
sp|P18177.3|TOXB_CLODI:800-1814	WP_084720948.1	20.294	749	512	26	5	705	694	1405	3.05e-177	578	38.58
sp|P18177.3|TOXB_CLODI:800-1814	AHY04697.1	19.326	771	517	26	5	714	1555	2281	3.17e-177	584	39.04
sp|P18177.3|TOXB_CLODI:800-1814	CAA88565.1	26.450	1017	681	26	17	1013	822	1791	3.54e-177	578	49.46
sp|P18177.3|TOXB_CLODI:800-1814	WP_075120399.1	18.768	714	515	23	5	682	1565	2249	5.23e-177	583	38.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_088375101.1	20.081	737	520	23	5	703	1586	2291	8.37e-177	583	39.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_099114225.1	19.892	744	523	22	5	703	1562	2277	2.26e-176	582	38.84
sp|P18177.3|TOXB_CLODI:800-1814	KMW72422.1	20.081	737	520	23	5	703	1600	2305	1.59e-175	579	39.35
sp|P18177.3|TOXB_CLODI:800-1814	WP_049584366.1	20.081	737	520	23	5	703	1586	2291	1.61e-175	579	39.35
sp|P18177.3|TOXB_CLODI:800-1814	WP_123718987.1	17.093	743	525	21	8	724	1008	1685	1.53e-174	573	36.74
sp|P18177.3|TOXB_CLODI:800-1814	WP_083446752.1	19.830	822	563	26	5	764	663	1450	3.53e-174	569	37.71
sp|P18177.3|TOXB_CLODI:800-1814	WP_092509082.1	18.706	850	583	26	5	788	954	1761	3.63e-174	572	37.76
sp|P18177.3|TOXB_CLODI:800-1814	WP_007907403.1	17.882	727	511	20	8	709	1007	1672	3.70e-174	572	36.59
sp|P18177.3|TOXB_CLODI:800-1814	WP_083600894.1	20.317	758	520	25	5	714	663	1384	1.46e-173	567	38.52
sp|P18177.3|TOXB_CLODI:800-1814	WP_086107692.1	19.116	769	533	22	5	714	950	1688	2.33e-173	570	37.71
sp|P18177.3|TOXB_CLODI:800-1814	WP_102669663.1	19.916	713	508	21	5	682	1570	2254	4.16e-173	572	38.71
sp|P18177.3|TOXB_CLODI:800-1814	WP_052965855.1	17.131	753	531	22	8	732	1008	1695	4.29e-173	569	36.65
sp|P18177.3|TOXB_CLODI:800-1814	WP_099133907.1	19.525	758	526	25	5	714	663	1384	4.97e-173	566	37.99
sp|P18177.3|TOXB_CLODI:800-1814	WP_008011219.1	17.607	727	513	20	8	709	1004	1669	3.83e-172	566	36.31
sp|P18177.3|TOXB_CLODI:800-1814	WP_127649100.1	17.204	744	525	21	7	724	1007	1685	7.16e-172	565	36.42
sp|P18177.3|TOXB_CLODI:800-1814	WP_095144224.1	20.167	719	497	24	5	682	958	1640	1.27e-170	562	38.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_095147732.1	20.167	719	497	24	5	682	958	1640	1.31e-170	562	38.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_100846120.1	18.901	746	506	21	4	682	1537	2250	1.43e-169	562	36.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_092463458.1	17.143	735	515	21	8	714	1003	1671	4.24e-168	555	36.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_092147058.1	17.007	735	516	21	8	714	1003	1671	4.78e-168	555	36.87
sp|P18177.3|TOXB_CLODI:800-1814	WP_092347239.1	17.143	735	515	21	8	714	1003	1671	6.83e-168	554	36.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_123415124.1	17.279	735	514	20	8	714	1003	1671	9.19e-168	554	36.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_092517888.1	19.902	819	558	28	5	760	952	1735	1.22e-167	554	39.07
sp|P18177.3|TOXB_CLODI:800-1814	WP_092222504.1	17.007	735	516	21	8	714	1003	1671	1.57e-167	553	36.87
sp|P18177.3|TOXB_CLODI:800-1814	WP_072340397.1	17.143	735	515	19	8	714	1003	1671	2.55e-167	553	36.33
sp|P18177.3|TOXB_CLODI:800-1814	WP_053214709.1	17.959	735	509	21	8	714	1000	1668	3.07e-167	553	37.14
sp|P18177.3|TOXB_CLODI:800-1814	WP_003186253.1	17.823	735	510	21	8	714	1000	1668	4.38e-167	552	37.28
sp|P18177.3|TOXB_CLODI:800-1814	WP_053194199.1	18.614	736	505	21	7	714	1002	1671	8.76e-167	551	36.96
sp|P18177.3|TOXB_CLODI:800-1814	WP_062823414.1	19.188	714	512	23	5	682	947	1631	1.48e-166	550	38.24
sp|P18177.3|TOXB_CLODI:800-1814	WP_055136699.1	18.342	736	507	21	7	714	1002	1671	6.33e-166	549	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_055135345.1	18.342	736	507	21	7	714	1002	1671	6.33e-166	549	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_024781414.1	18.478	736	506	21	7	714	1002	1671	9.50e-166	548	36.96
sp|P18177.3|TOXB_CLODI:800-1814	WP_041023821.1	18.503	735	507	21	7	714	1002	1671	5.15e-165	546	36.33
sp|P18177.3|TOXB_CLODI:800-1814	WP_123345051.1	16.621	734	520	20	8	714	1003	1671	9.78e-165	545	37.33
sp|P18177.3|TOXB_CLODI:800-1814	WP_092395881.1	17.551	735	514	20	7	714	1004	1673	2.65e-164	544	36.87
sp|P18177.3|TOXB_CLODI:800-1814	WP_092452216.1	17.551	735	514	20	7	714	1004	1673	2.70e-164	544	36.87
sp|P18177.3|TOXB_CLODI:800-1814	WP_123367580.1	17.539	764	529	25	11	739	1018	1715	4.72e-164	543	35.99
sp|P18177.3|TOXB_CLODI:800-1814	WP_076382844.1	17.997	739	513	20	7	718	1004	1676	5.34e-164	543	36.40
sp|P18177.3|TOXB_CLODI:800-1814	WP_053155504.1	17.959	735	511	21	7	714	1004	1673	8.77e-164	543	36.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_111449198.1	18.873	763	519	25	11	739	1016	1712	3.01e-163	541	37.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_008153765.1	17.932	764	526	26	11	739	1016	1713	3.17e-163	541	36.39
sp|P18177.3|TOXB_CLODI:800-1814	WP_109752365.1	17.297	740	516	20	7	718	1004	1675	5.76e-163	540	35.00
sp|P18177.3|TOXB_CLODI:800-1814	WP_116834304.1	17.162	740	517	20	7	718	1004	1675	1.34e-162	540	35.00
sp|P18177.3|TOXB_CLODI:800-1814	WP_102650641.1	18.873	763	519	25	11	739	1016	1712	1.86e-162	539	37.22
sp|P18177.3|TOXB_CLODI:800-1814	WP_074873417.1	18.873	763	519	25	11	739	1016	1712	2.33e-162	539	37.22
sp|P18177.3|TOXB_CLODI:800-1814	WP_092180663.1	18.342	736	507	21	7	714	1004	1673	2.35e-162	539	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_092550328.1	20.580	724	503	23	4	682	289	985	2.35e-162	533	39.09
sp|P18177.3|TOXB_CLODI:800-1814	WP_076405642.1	18.342	736	507	21	7	714	1004	1673	2.37e-162	539	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_072431722.1	18.342	736	507	21	7	714	1004	1673	2.40e-162	539	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_123595686.1	18.342	736	507	21	7	714	1004	1673	2.40e-162	539	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_047227381.1	17.997	739	514	20	7	718	1004	1677	2.41e-162	539	36.27
sp|P18177.3|TOXB_CLODI:800-1814	WP_072397837.1	18.342	736	507	21	7	714	1004	1673	3.22e-162	538	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_053118050.1	18.435	754	522	21	8	733	1006	1694	6.04e-162	538	36.34
sp|P18177.3|TOXB_CLODI:800-1814	WP_053181611.1	18.614	736	507	19	25	733	1024	1694	8.03e-162	537	36.01
sp|P18177.3|TOXB_CLODI:800-1814	WP_073532240.1	20.177	793	545	23	27	764	898	1657	1.19e-161	536	38.21
sp|P18177.3|TOXB_CLODI:800-1814	WP_103894367.1	18.342	736	507	21	7	714	1004	1673	1.77e-161	536	36.82
sp|P18177.3|TOXB_CLODI:800-1814	AXA55881.1	18.614	736	507	19	25	733	1024	1694	1.93e-161	536	36.01
sp|P18177.3|TOXB_CLODI:800-1814	WP_072458615.1	18.207	736	508	21	7	714	1004	1673	2.19e-161	536	36.82
sp|P18177.3|TOXB_CLODI:800-1814	WP_095190781.1	18.499	746	509	21	4	682	1905	2618	5.68e-161	537	36.33
sp|P18177.3|TOXB_CLODI:800-1814	WP_092171341.1	17.166	734	518	19	7	714	1002	1671	2.64e-160	533	35.83
sp|P18177.3|TOXB_CLODI:800-1814	WP_095127326.1	18.411	755	515	27	20	739	1024	1712	4.75e-160	532	37.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_103309288.1	17.862	739	511	23	8	715	1000	1673	8.25e-160	531	37.62
sp|P18177.3|TOXB_CLODI:800-1814	WP_046044762.1	19.163	741	496	27	16	725	1024	1692	1.50e-159	531	37.52
sp|P18177.3|TOXB_CLODI:800-1814	WP_060613226.1	17.080	767	533	24	8	739	1000	1698	1.82e-159	531	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_092547958.1	20.107	751	518	23	5	705	960	1678	2.89e-159	530	38.62
sp|P18177.3|TOXB_CLODI:800-1814	QAY90095.1	18.774	767	520	28	7	738	1006	1704	3.22e-159	530	37.03
sp|P18177.3|TOXB_CLODI:800-1814	WP_092444934.1	17.892	721	497	22	25	715	1018	1673	3.67e-159	530	37.31
sp|P18177.3|TOXB_CLODI:800-1814	WP_060739359.1	17.737	716	494	22	30	715	1023	1673	4.88e-159	530	37.15
sp|P18177.3|TOXB_CLODI:800-1814	WP_106274254.1	17.892	721	497	22	25	715	1018	1673	5.66e-159	529	37.31
sp|P18177.3|TOXB_CLODI:800-1814	WP_092331062.1	17.663	736	510	23	11	715	1003	1673	5.83e-159	529	37.36
sp|P18177.3|TOXB_CLODI:800-1814	WP_039010372.1	17.080	767	533	24	8	739	1000	1698	6.31e-159	529	36.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_053161809.1	17.210	767	532	24	8	739	1000	1698	6.83e-159	529	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_018605680.1	17.210	767	533	24	8	739	1000	1699	1.27e-158	528	36.51
sp|P18177.3|TOXB_CLODI:800-1814	WP_114731328.1	16.949	767	534	24	8	739	1000	1698	2.28e-158	528	36.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_014336377.1	17.601	767	529	24	8	739	1000	1698	2.30e-158	528	36.11
sp|P18177.3|TOXB_CLODI:800-1814	WP_038855990.1	16.949	767	534	24	8	739	1000	1698	2.42e-158	528	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_043041910.1	17.080	767	533	24	8	739	1000	1698	2.62e-158	527	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_028237501.1	17.080	767	533	24	8	739	1000	1698	2.62e-158	527	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_003197395.1	17.080	767	533	24	8	739	1000	1698	2.64e-158	527	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_027911815.1	17.080	767	533	24	8	739	1000	1698	3.80e-158	527	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_053177931.1	17.210	767	533	25	8	739	1000	1699	4.09e-158	527	36.64
sp|P18177.3|TOXB_CLODI:800-1814	WP_092204795.1	17.892	721	497	22	25	715	1018	1673	6.64e-158	526	37.17
sp|P18177.3|TOXB_CLODI:800-1814	WP_013692156.1	17.080	767	533	24	8	739	1000	1698	7.32e-158	526	36.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_077506783.1	17.080	767	534	24	8	739	1000	1699	1.03e-157	526	36.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_053185421.1	17.340	767	532	25	8	739	1000	1699	1.57e-157	525	36.77
sp|P18177.3|TOXB_CLODI:800-1814	WP_064616058.1	19.022	736	503	25	8	712	1001	1674	2.60e-157	525	36.14
sp|P18177.3|TOXB_CLODI:800-1814	WP_046064389.1	17.210	767	532	24	8	739	1000	1698	6.71e-157	523	35.98
sp|P18177.3|TOXB_CLODI:800-1814	WP_019650626.1	17.746	772	520	27	15	739	953	1656	7.43e-157	523	36.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_057448322.1	16.667	720	505	21	25	714	1018	1672	9.07e-157	523	35.69
sp|P18177.3|TOXB_CLODI:800-1814	WP_090176073.1	16.728	813	549	29	26	782	1020	1760	1.46e-156	523	37.15
sp|P18177.3|TOXB_CLODI:800-1814	WP_096481258.1	16.848	825	562	28	15	782	955	1712	3.38e-156	521	36.00
sp|P18177.3|TOXB_CLODI:800-1814	WP_086944045.1	19.022	736	503	26	8	712	1001	1674	3.48e-156	521	36.01
sp|P18177.3|TOXB_CLODI:800-1814	WP_069971192.1	16.949	767	534	24	8	739	1000	1698	4.98e-156	521	36.51
sp|P18177.3|TOXB_CLODI:800-1814	WP_019582262.1	17.273	770	526	26	15	739	955	1658	6.59e-156	520	36.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_018928429.1	19.022	736	503	26	8	712	1001	1674	7.91e-156	520	36.01
sp|P18177.3|TOXB_CLODI:800-1814	WP_109635938.1	17.295	769	527	25	15	739	955	1658	8.19e-156	520	36.41
sp|P18177.3|TOXB_CLODI:800-1814	WP_028940130.1	17.091	825	560	28	15	782	955	1712	8.67e-156	520	35.88
sp|P18177.3|TOXB_CLODI:800-1814	WP_111455269.1	19.022	736	503	26	8	712	1001	1674	1.33e-155	520	36.01
sp|P18177.3|TOXB_CLODI:800-1814	WP_100263860.1	17.080	767	533	24	8	739	1000	1698	1.39e-155	520	36.51
sp|P18177.3|TOXB_CLODI:800-1814	QAY82751.1	17.097	813	546	29	26	782	1020	1760	2.60e-155	519	37.52
sp|P18177.3|TOXB_CLODI:800-1814	WP_080932005.1	18.312	770	518	30	15	739	955	1658	1.85e-154	516	37.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_055127220.1	18.170	754	525	22	7	733	1001	1689	2.06e-154	516	36.07
sp|P18177.3|TOXB_CLODI:800-1814	WP_105340410.1	18.750	736	505	26	8	712	1001	1674	2.40e-154	516	35.87
sp|P18177.3|TOXB_CLODI:800-1814	WP_055129164.1	18.170	754	525	22	7	733	1001	1689	3.04e-154	516	36.07
sp|P18177.3|TOXB_CLODI:800-1814	WP_047700225.1	18.170	754	525	22	7	733	1001	1689	3.10e-154	516	36.07
sp|P18177.3|TOXB_CLODI:800-1814	KJZ64987.1	18.312	770	518	30	15	739	1010	1713	3.49e-154	516	37.66
sp|P18177.3|TOXB_CLODI:800-1814	KII38675.1	16.098	733	527	22	8	712	1004	1676	9.72e-154	515	36.02
sp|P18177.3|TOXB_CLODI:800-1814	WP_052229357.1	16.098	733	527	22	8	712	1007	1679	1.15e-153	514	36.02
sp|P18177.3|TOXB_CLODI:800-1814	WP_108224441.1	16.098	733	527	22	8	712	968	1640	1.66e-153	513	36.02
sp|P18177.3|TOXB_CLODI:800-1814	PTW70410.1	16.098	733	527	22	8	712	1007	1679	3.24e-153	513	36.02
sp|P18177.3|TOXB_CLODI:800-1814	WP_053147951.1	17.560	746	517	23	7	724	1005	1680	4.65e-153	513	36.06
sp|P18177.3|TOXB_CLODI:800-1814	WP_082694313.1	16.864	759	530	23	16	739	966	1658	1.13e-152	511	35.31
sp|P18177.3|TOXB_CLODI:800-1814	WP_027921909.1	16.864	759	530	23	16	739	966	1658	1.69e-152	511	35.31
sp|P18177.3|TOXB_CLODI:800-1814	CRL49063.1	16.864	759	530	23	16	739	1021	1713	2.55e-152	510	35.31
sp|P18177.3|TOXB_CLODI:800-1814	WP_047736020.1	17.828	746	515	24	7	724	1005	1680	2.95e-151	507	36.06
sp|P18177.3|TOXB_CLODI:800-1814	WP_056746239.1	18.475	774	523	29	7	739	1006	1712	5.26e-151	507	36.56
sp|P18177.3|TOXB_CLODI:800-1814	WP_123436031.1	16.712	742	512	23	38	739	982	1657	6.01e-151	506	35.18
sp|P18177.3|TOXB_CLODI:800-1814	WP_007945224.1	18.011	744	505	24	7	713	1008	1683	7.19e-151	506	37.37
sp|P18177.3|TOXB_CLODI:800-1814	WP_033059593.1	18.831	770	514	29	15	739	1010	1713	9.68e-151	506	37.53
sp|P18177.3|TOXB_CLODI:800-1814	RON16298.1	16.712	742	512	23	38	739	1037	1712	1.18e-150	506	35.18
sp|P18177.3|TOXB_CLODI:800-1814	WP_123579469.1	17.828	746	515	24	7	724	1005	1680	1.29e-150	506	35.79
sp|P18177.3|TOXB_CLODI:800-1814	WP_123350686.1	16.688	767	536	24	8	739	1000	1698	3.05e-150	504	36.11
sp|P18177.3|TOXB_CLODI:800-1814	WP_122567244.1	17.143	735	513	23	12	715	1004	1673	1.72e-149	502	37.41
sp|P18177.3|TOXB_CLODI:800-1814	WP_008078153.1	17.209	738	519	23	12	724	1016	1686	2.24e-149	502	36.99
sp|P18177.3|TOXB_CLODI:800-1814	WP_024164418.1	17.622	715	486	21	28	709	1019	1663	2.90e-149	502	34.27
sp|P18177.3|TOXB_CLODI:800-1814	WP_096794811.1	17.622	715	486	21	28	709	1020	1664	8.60e-148	498	33.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_115988299.1	17.622	715	486	21	28	709	1020	1664	1.05e-147	497	33.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_084657027.1	19.311	668	495	16	35	667	698	1356	1.23e-147	494	40.27
sp|P18177.3|TOXB_CLODI:800-1814	KLN65348.1	19.162	668	496	16	35	667	406	1064	1.39e-147	491	40.27
sp|P18177.3|TOXB_CLODI:800-1814	WP_046033004.1	19.355	744	495	26	7	713	1008	1683	1.48e-147	497	37.63
sp|P18177.3|TOXB_CLODI:800-1814	WP_004749935.1	19.162	668	496	16	35	667	698	1356	2.56e-147	494	40.27
sp|P18177.3|TOXB_CLODI:800-1814	WP_049844492.1	19.162	668	496	16	35	667	698	1356	2.77e-147	494	40.27
sp|P18177.3|TOXB_CLODI:800-1814	WP_109785492.1	19.355	744	495	26	7	713	1008	1683	4.47e-147	496	37.37
sp|P18177.3|TOXB_CLODI:800-1814	WP_077432416.1	19.220	744	496	26	7	713	1008	1683	4.55e-147	496	37.50
sp|P18177.3|TOXB_CLODI:800-1814	WP_016984917.1	17.578	768	532	26	8	739	1001	1703	4.82e-147	495	35.55
sp|P18177.3|TOXB_CLODI:800-1814	WP_103368063.1	17.762	715	485	21	28	709	1020	1664	6.09e-147	495	34.41
sp|P18177.3|TOXB_CLODI:800-1814	WP_098967022.1	17.483	715	487	21	28	709	1020	1664	6.09e-147	495	33.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_095122047.1	17.708	768	531	26	8	739	1001	1703	6.14e-147	495	35.42
sp|P18177.3|TOXB_CLODI:800-1814	WP_123589170.1	18.462	715	480	21	28	709	1024	1668	7.02e-147	495	33.71
sp|P18177.3|TOXB_CLODI:800-1814	WP_047600558.1	17.368	737	504	22	8	709	1002	1668	7.15e-147	495	33.11
sp|P18177.3|TOXB_CLODI:800-1814	WP_110719633.1	17.839	768	530	26	8	739	1001	1703	7.17e-147	495	35.42
sp|P18177.3|TOXB_CLODI:800-1814	WP_027613584.1	17.483	715	487	21	28	709	1020	1664	7.62e-147	495	33.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_038254822.1	17.772	709	517	18	56	721	1154	1839	8.19e-147	495	38.08
sp|P18177.3|TOXB_CLODI:800-1814	WP_123448457.1	17.718	745	513	26	30	739	1024	1703	8.99e-147	494	36.11
sp|P18177.3|TOXB_CLODI:800-1814	WP_097089906.1	17.622	715	486	21	28	709	1020	1664	1.10e-146	494	33.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_102899678.1	17.839	768	530	26	8	739	1001	1703	1.15e-146	494	35.42
sp|P18177.3|TOXB_CLODI:800-1814	WP_103306126.1	17.324	710	494	24	30	709	1017	1663	1.25e-146	494	36.06
sp|P18177.3|TOXB_CLODI:800-1814	REF27903.1	18.093	713	509	18	56	721	1146	1830	3.88e-146	493	38.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_022600321.1	20.056	713	505	19	15	670	656	1360	9.78e-146	489	40.53
sp|P18177.3|TOXB_CLODI:800-1814	WP_030138019.1	18.057	731	503	24	7	709	991	1653	1.01e-145	491	36.39
sp|P18177.3|TOXB_CLODI:800-1814	WP_038243160.1	17.497	783	579	21	56	794	1155	1914	1.08e-145	492	38.70
sp|P18177.3|TOXB_CLODI:800-1814	WP_064593218.1	17.515	668	487	18	8	631	1007	1654	1.20e-145	491	38.32
sp|P18177.3|TOXB_CLODI:800-1814	WP_084766485.1	17.812	713	511	18	56	721	1146	1830	1.73e-145	491	38.43
sp|P18177.3|TOXB_CLODI:800-1814	WP_012988843.1	17.806	702	518	18	56	721	1155	1833	2.40e-145	491	38.75
sp|P18177.3|TOXB_CLODI:800-1814	WP_095138177.1	17.096	737	506	22	8	709	1002	1668	3.27e-145	490	33.11
sp|P18177.3|TOXB_CLODI:800-1814	WP_038213328.1	17.872	705	517	18	56	721	1155	1836	4.25e-145	490	38.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_113624304.1	19.944	712	506	18	15	670	656	1359	1.00e-144	486	39.89
sp|P18177.3|TOXB_CLODI:800-1814	WP_022550065.1	20.196	713	504	19	15	670	656	1360	1.00e-144	486	40.81
sp|P18177.3|TOXB_CLODI:800-1814	WP_099136459.1	18.195	709	514	19	56	721	1160	1845	1.11e-144	489	38.50
sp|P18177.3|TOXB_CLODI:800-1814	WP_038188846.1	17.241	783	581	21	56	794	1155	1914	1.13e-144	489	38.70
sp|P18177.3|TOXB_CLODI:800-1814	WP_095974548.1	17.210	767	532	25	8	739	1000	1698	1.25e-144	488	36.64
sp|P18177.3|TOXB_CLODI:800-1814	WP_113597892.1	19.944	712	506	18	15	670	656	1359	1.50e-144	486	39.89
sp|P18177.3|TOXB_CLODI:800-1814	GAW01758.1	18.903	693	509	19	37	699	709	1378	1.57e-144	486	39.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_038224718.1	18.014	705	516	18	56	721	1155	1836	2.18e-144	488	38.30
sp|P18177.3|TOXB_CLODI:800-1814	WP_038197344.1	17.913	709	516	18	56	721	1155	1840	2.37e-144	488	37.94
sp|P18177.3|TOXB_CLODI:800-1814	WP_046336735.1	17.772	709	517	18	56	721	1155	1840	2.48e-144	488	38.08
sp|P18177.3|TOXB_CLODI:800-1814	WP_038205700.1	18.014	705	516	18	56	721	1155	1836	2.90e-144	488	38.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_102620086.1	16.064	747	526	20	8	713	1008	1694	3.04e-144	488	35.61
sp|P18177.3|TOXB_CLODI:800-1814	WP_007937195.1	18.428	738	509	24	7	713	1008	1683	3.80e-144	487	37.80
sp|P18177.3|TOXB_CLODI:800-1814	WP_104401789.1	19.916	713	506	19	15	670	684	1388	3.85e-144	485	40.81
sp|P18177.3|TOXB_CLODI:800-1814	WP_085648108.1	17.365	668	488	18	8	631	1007	1654	4.59e-144	487	38.17
sp|P18177.3|TOXB_CLODI:800-1814	WP_085611014.1	17.365	668	488	18	8	631	1007	1654	4.63e-144	487	38.17
sp|P18177.3|TOXB_CLODI:800-1814	WP_115985459.1	17.622	715	486	21	28	709	1024	1668	8.30e-144	486	33.43
sp|P18177.3|TOXB_CLODI:800-1814	WP_113602713.1	19.803	712	507	18	15	670	656	1359	9.00e-144	484	39.75
sp|P18177.3|TOXB_CLODI:800-1814	WP_101112601.1	19.776	713	507	19	15	670	656	1360	1.03e-143	484	40.67
sp|P18177.3|TOXB_CLODI:800-1814	WP_113592538.1	19.944	712	506	18	15	670	656	1359	1.11e-143	484	39.89
sp|P18177.3|TOXB_CLODI:800-1814	WP_047679532.1	18.619	666	481	18	56	677	953	1601	1.63e-143	485	38.14
sp|P18177.3|TOXB_CLODI:800-1814	WP_122855493.1	18.231	746	513	23	8	724	1007	1684	6.11e-143	484	35.52
sp|P18177.3|TOXB_CLODI:800-1814	WP_122661035.1	18.231	746	513	23	8	724	1007	1684	1.07e-142	483	35.39
sp|P18177.3|TOXB_CLODI:800-1814	WP_096819749.1	17.066	668	490	18	8	630	1008	1656	1.10e-142	483	38.17
sp|P18177.3|TOXB_CLODI:800-1814	WP_127800810.1	16.800	750	517	20	8	713	1005	1691	1.77e-142	482	35.87
sp|P18177.3|TOXB_CLODI:800-1814	WP_128615481.1	17.556	712	496	23	30	712	1021	1670	3.46e-142	481	35.11
sp|P18177.3|TOXB_CLODI:800-1814	RBL73027.1	17.198	721	502	20	11	709	1020	1667	4.33e-142	481	33.84
sp|P18177.3|TOXB_CLODI:800-1814	WP_007951033.1	17.241	667	489	17	8	630	1005	1652	5.66e-142	481	37.78
sp|P18177.3|TOXB_CLODI:800-1814	WP_085609204.1	16.533	750	519	20	8	713	1005	1691	1.30e-141	480	35.87
sp|P18177.3|TOXB_CLODI:800-1814	EKT67391.1	20.851	940	650	25	2	881	671	1576	1.62e-141	478	39.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_105705792.1	18.097	746	514	23	8	724	1007	1684	1.69e-141	479	35.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_038175868.1	18.101	674	496	18	42	677	420	1075	2.09e-141	474	37.98
sp|P18177.3|TOXB_CLODI:800-1814	QAX83102.1	18.097	746	514	23	8	724	1007	1684	2.33e-141	479	34.58
